platform_name,Date,Campaign,Insertion Order,Line Item,Creative,Revenue (USD),Impressions,Clicks,Total Conversions
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CreatorGallery-Ayane_Photoshop_PhotoshopDC_Broad-newLP,0.970921,1895,4,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CG2.0-Kusuda_Photoshop_PhotoshopDC_Broad,0.269345,472,3,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CG2.0-Tamaken_Photoshop_PhotoshopDC_Broad,0.295924,685,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Ando_Photoshop_PhotoshopDC_Broad,1.879246,7031,4,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Kusuda_Photoshop_PhotoshopDC_Broad,0.841966,3239,3,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Tamaken_Photoshop_PhotoshopDC_Broad,0.151015,167,3,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Ando_Photoshop_PhotoshopDC_Broad,25.454829,64160,142,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Kusuda_Photoshop_PhotoshopDC_Broad,0.453325,1020,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Tamaken_Photoshop_PhotoshopDC_Broad,4.076115,9264,24,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CreatorGallery-Ayane_Photoshop_PhotoshopDC_Broad-newLP,0.594416,1595,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CreatorGallery-Nanao_Photoshop_PhotoshopDC_Broad-newLP,0.020199,40,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_MaxLondon-AdjustColors_Photoshop_PhotoshopDC_Broad,0.350397,985,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_Broad,0.447161,1204,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_CG2.0-Kusuda_Photoshop_PhotoshopDC_Broad,0.279511,527,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_CG2.0-Tamaken_Photoshop_PhotoshopDC_Broad,1.193026,2924,3,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Broad,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_Broad,0.382215,1048,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_160x600_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-Black,0.124903,412,1,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_160x600_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-White,0.743833,2314,2,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_300x250_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-Black,0.052256,184,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_300x250_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-White,0.131389,475,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_300x600_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-Black,2.995675,5748,9,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_300x600_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-White,0.955179,1871,7,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_970x250_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-Black,0.309099,544,2,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY24CC_PSP_Awareness_JP_DSK_ST_970x250_Everyonecan-PSApril2024Release_CircularNeonPortalJP_PhotoshopDC_TT-White,0.139872,211,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_160x600_CG2.0-Ando_Photoshop_PhotoshopDC_TT,0.013514,57,0,0
DV360,5/31/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_160x600_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.035965,100,0,0
